TABLE_NAME	COLUMN_NAME
LLCLAIMBILLQUESTION	SERIALNO
LLCLAIMBILLREMARK	SERIALNO
LLCLAIMBILLSTATUS	CLMNO
LLCLAIMCOMCONFIGURE	COMCODE
LLCLAIMDECLINE	DECLINENO
LLCLAIMDESC	DESCNO
LLCLAIMDESC	CLMNO
LLCLAIMDETAIL	CUSTOMERNO
LLCLAIMDETAIL	CASERELANO
LLCLAIMDETAIL	GETDUTYCODE
LLCLAIMDETAIL	GETDUTYKIND
LLCLAIMDETAIL	DUTYCODE
LLCLAIMDETAIL	POLNO
LLCLAIMDETAIL	CASENO
LLCLAIMDETAIL	CLMNO
LLCLAIMDETAILB	CUSTOMERNO
LLCLAIMDETAILB	CASERELANO
LLCLAIMDETAILB	GETDUTYCODE
LLCLAIMDETAILB	GETDUTYKIND
LLCLAIMDETAILB	DUTYCODE
LLCLAIMDETAILB	POLNO
LLCLAIMDETAILB	CASENO
LLCLAIMDETAILB	CLMNO
LLCLAIMDETAILFEETYPE	CUSTOMERNO
LLCLAIMDETAILFEETYPE	FEEDETAILTYPE
LLCLAIMDETAILFEETYPE	GETDUTYCODE
LLCLAIMDETAILFEETYPE	GETDUTYKIND
LLCLAIMDETAILFEETYPE	DUTYCODE
LLCLAIMDETAILFEETYPE	POLNO
LLCLAIMDETAILFEETYPE	CLMNO
LLCLAIMDUTYFEE	CUSTOMERNO
LLCLAIMDUTYFEE	DUTYFEESTANO
LLCLAIMDUTYFEE	DUTYFEECODE
LLCLAIMDUTYFEE	DUTYFEETYPE
LLCLAIMDUTYFEE	GETDUTYCODE
LLCLAIMDUTYFEE	GETDUTYTYPE
LLCLAIMDUTYFEE	DUTYCODE
LLCLAIMDUTYFEE	POLNO
LLCLAIMDUTYFEE	CASENO
LLCLAIMDUTYFEE	CLMNO
LLCLAIMDUTYKIND	GETDUTYKIND
LLCLAIMDUTYKIND	CLMNO
LLCLAIMERROR	GETDUTYKIND
LLCLAIMERROR	POLNO
LLCLAIMERROR	CASERELANO
LLCLAIMERROR	CLMNO
LLCLAIMERROR	SERIALNO
LLCLAIMFEEDETAIL	MEDICALDETAILCODE
LLCLAIMFEEDETAIL	FEEITEMCODE
LLCLAIMFEEDETAIL	MAINFEENO
LLCLAIMFEEDETAIL	CLAIMNO
LLCLAIMFEEDETAILTEMP	MEDICALDETAILCODE
LLCLAIMFEEDETAILTEMP	FEEITEMCODE
LLCLAIMFEEDETAILTEMP	MAINFEENO
LLCLAIMFEEDETAILTEMP	CLAIMNO
LLCLAIMOPERATION	OPERATIONCODE
LLCLAIMOPERATION	MAINFEENO
LLCLAIMOPERATION	CLAIMNO
LLCLAIMPLANNOTE	PLANTYPE
LLCLAIMPLANNOTE	PLANCODE
LLCLAIMPLANNOTE	GRPCONTNO
LLCLAIMPOLICY	GETDUTYKIND
LLCLAIMPOLICY	POLNO
LLCLAIMPOLICY	CASERELANO
LLCLAIMPOLICY	CASENO
LLCLAIMPOLICY	CLMNO
LLCLAIMPOLICYB	GETDUTYKIND
LLCLAIMPOLICYB	POLNO
LLCLAIMPOLICYB	CASERELANO
LLCLAIMPOLICYB	CASENO
LLCLAIMPOLICYB	CLMNO
LLCLAIMPOPEDOM	CASECATEGORY
LLCLAIMPOPEDOM	JOBCATEGORY
LLCLAIMPRESCRIPTION	SEQUENCE
LLCLAIMRECEIPTFEE	RECEIPTFEETYPE
LLCLAIMRECEIPTFEE	MAINFEENO
LLCLAIMRECEIPTFEE	CLMNO
LLCLAIMRECEIPTFEE	SERIALNO
LLCLAIMRESULT	DUTYCODE
LLCLAIMRESULT	CLMNO
LLCLAIMRISK	CLMNO
LLCLAIMSOCIALRULE	SEQ
LLCLAIMUNDERWRITE	POLNO
LLCLAIMUNDERWRITE	CLMNO
LLCLAIMUSER	USERCODE
LLCLAIMUWDETAIL	CASERELANO
LLCLAIMUWDETAIL	GETDUTYKIND
LLCLAIMUWDETAIL	GETDUTYCODE
LLCLAIMUWDETAIL	DUTYCODE
LLCLAIMUWDETAIL	POLNO
LLCLAIMUWDETAIL	CLMUWNO
LLCLAIMUWDETAIL	CASENO
LLCLAIMUWDETAIL	CLMNO
LLCLAIMUWDUTY	GETDUTYKIND
LLCLAIMUWDUTY	GETDUTYCODE
LLCLAIMUWDUTY	POLNO
LLCLAIMUWDUTYFEE	DUTYFEESTANO
LLCLAIMUWDUTYFEE	DUTYFEECODE
LLCLAIMUWDUTYFEE	DUTYFEETYPE
LLCLAIMUWDUTYFEE	GETDUTYCODE
LLCLAIMUWDUTYFEE	GETDUTYTYPE
LLCLAIMUWDUTYFEE	DUTYCODE
LLCLAIMUWDUTYFEE	CLMUWNO
LLCLAIMUWDUTYFEE	POLNO
LLCLAIMUWDUTYFEE	CASENO
LLCLAIMUWDUTYFEE	CLMNO
LLCLAIMUWDUTYKIND	CLMUWNO
LLCLAIMUWDUTYKIND	GETDUTYKIND
LLCLAIMUWDUTYKIND	CLMNO
LLCLAIMUWMAIN	CLMNO
LLCLAIMUWMDETAIL	CLMUWNO
LLCLAIMUWMDETAIL	CLMNO
LLCLAIMUWPOLICY	GETDUTYKIND
LLCLAIMUWPOLICY	POLNO
LLCLAIMUWPOLICY	CLMUWNO
LLCLAIMUWPOLICY	CASERELANO
LLCLAIMUWPOLICY	CASENO
LLCLAIMUWPOLICY	CLMNO
LLCLMLIMITAMNTTRACE	CONTNO
LLCLMLIMITAMNTTRACE	CLAIMCTRLCODE
LLCLMLIMITAMNTTRACE	SERNO
LLCOMMENDHOSPITAL	HOSPITALCODE
LLCOMMENDHOSPITAL_BAK	HOSPITALCODE
LLCONDOLE	CUSTOMERNO
LLCONDOLE	CONNO
LLCONDOLE	CLMNO
LLCONSULT	CONSULTNO
LLCONTHANGUPSTATE	HANGUPTYPE
LLCONTHANGUPSTATE	SERIALNO
LLCONTHANGUPSTATE	POLNO
LLCONTHANGUPSTATE	INSUREDNO
LLCONTHANGUPSTATE	CONTNO
LLCONTSTATE	STARTDATE
LLCONTSTATE	STATETYPE
LLCONTSTATE	POLNO
LLCONTSTATE	INSUREDNO
LLCONTSTATE	CONTNO
LLCONTSTATE	CLMNO
LLCUWBATCH	CONTNO
LLCUWBATCH	BATNO
LLCUWBATCH	CASENO
LLCUWERROR	UWNO
LLCUWERROR	SERIALNO
LLCUWERROR	CONTNO
LLCUWERROR	CASENO
LLCUWMASTER	CONTNO
LLCUWMASTER	CASENO
LLCUWSUB	UWNO
LLCUWSUB	CONTNO
LLCUWSUB	BATNO
LLCUWSUB	CASENO
LLDUTY	DUTYCODE
LLDUTY	POLNO
LLDUTY	OPERATIONTYPE
LLDUTY	CLMNO
LLDUTYCTRL	GETDUTYCODE
LLDUTYCTRL	DUTYCODE
LLDUTYCTRL	RISKCODE
LLDUTYCTRL	CONTPLANCODE
LLDUTYCTRL	CTRLPROP
LLDUTYCTRL	OCCUPATIONTYPE
LLDUTYCTRL	GRPCONTNO
LLDUTYCTRLINDEX	GETDUTYCODE
LLDUTYCTRLINDEX	DUTYCODE
LLDUTYCTRLINDEX	RISKCODE
LLDUTYCTRLINDEX	CONTPLANCODE
LLDUTYCTRLINDEX	CTRLPROP
LLDUTYCTRLINDEX	OCCUPATIONTYPE
LLDUTYCTRLINDEX	CTRLBATCHNO
LLDUTYCTRLINDEX	GRPCONTNO
LLDUTYCTRLLEVEL	MODIFYTIME
LLDUTYCTRLLEVEL	MODIFYDATE
LLDUTYCTRLLEVEL	MAKETIME
LLDUTYCTRLLEVEL	MAKEDATE
LLDUTYCTRLLEVEL	OPERATOR
LLDUTYCTRLLEVEL	CONTPLANCODE
LLDUTYCTRLLEVEL	DUTYCODE
LLDUTYCTRLLEVEL	RISKCODE
LLDUTYCTRLLEVEL	GRPCONTNO
LLDUTYFEESTA	DUTYFEESTANO
LLERRORINFO	ERRORNO
LLERRORINFO	CLMNO
LLEXEMPT	PAYPLANCODE
LLEXEMPT	DUTYCODE
LLEXEMPT	POLNO
LLEXEMPT	CLMNO
LLFEEMAIN	CUSTOMERNO
LLFEEMAIN	MAINFEENO
LLFEEMAIN	CASENO
LLFEEMAIN	CLMNO
LLFEEOTHERITEM	CDSERIALNO
LLGET	GETDUTYCODE
LLGET	DUTYCODE
LLGET	POLNO
LLGET	OPERATIONTYPE
LLGET	CLMNO
LLGRPCLAIMPOPEDOM	CASECATEGORY
LLGRPCLAIMPOPEDOM	JOBCATEGORY
LLGRPCLAIMUSER	USERCODE
LLGRPREGISTER	RGTNO
LLGRPREPORT	RPTNO
LLHOSPITAL	CASENO
LLHOSPITAL	INHOSNO
LLINPBNF	BNFNO
LLINPBNF	INSUREDNO
LLINPBNF	CASENO
LLINPBNF	CLMNO
LLINQAPPLY	INQNO
LLINQAPPLY	CLMNO
LLINQCERTIFICATE	CERNO
LLINQCERTIFICATE	COUNO
LLINQCERTIFICATE	INQNO
LLINQCERTIFICATE	CLMNO
LLINQCONCLUSION	CONNO
LLINQCONCLUSION	CLMNO
LLINQCONCLUSIONB	ID
LLINQCOURSE	COUNO
LLINQCOURSE	INQNO
LLINQCOURSE	CLMNO
LLINQFEE	FEETYPE
LLINQFEE	INQDEPT
LLINQFEE	INQNO
LLINQFEE	CLMNO
LLINSURED	INSUREDNO
LLINSURED	APPLYNO
LLISSUEPOL	SERIALNO
LLISSUEPOL	PROPOSALCONTNO
LLISSUEPOL	BATNO
LLISSUEPOL	CLMNO
LLJSGET	CURRENCY
LLJSGET	GETNOTICENO
LLJSGET	CLMNO
LLJSGETDRAW	GETDUTYCODE
LLJSGETDRAW	GETDUTYKIND
LLJSGETDRAW	DUTYCODE
LLJSGETDRAW	POLNO
LLJSGETDRAW	GETNOTICENO
LLJSGETDRAW	CLMNO
LLJSPAY	CURRENCY
LLJSPAY	GETNOTICENO
LLJSPAY	CLMNO
LLJSPAYPERSON	PAYTYPE
LLJSPAYPERSON	PAYPLANCODE
LLJSPAYPERSON	DUTYCODE
LLJSPAYPERSON	PAYAIMCLASS
LLJSPAYPERSON	PAYCOUNT
LLJSPAYPERSON	POLNO
LLJSPAYPERSON	CLMNO
LLMACCIDENT	AFFIXTYPECODE
LLMAFFIX	MANAGECOME
LLMAFFIX	AFFIXCODE
LLMAFFIX	AFFIXTYPECODE
LLMAFFIX_BAK	MANAGECOME
LLMAFFIX_BAK	AFFIXCODE
LLMAFFIX_BAK	AFFIXTYPECODE
LLMAINASK	LOGNO
LLMAPPREASONAFFIX	AFFIXCODE
LLMAPPREASONAFFIX	REASONCODE
LLMCASESPOT	SPOTOPER
LLMCASESPOT	SPOTEDPOPEDOM
LLMCASESPOT	SPOTEDMNGCOM
LLMCASESPOT	SPOTMNGCOM
LLMSERIALSDIEASE	CODE
LLMSERIALSDIEASE	DIEASETYPE
LLNOTICE	NOTICENO
LLNOTICERELA	NOTICENO
LLNOTICERELA	SUBRPTNO
LLOPERATION	CUSTOMERNO
LLOPERATION	SERIALNO
LLOPERATION	CASENO
LLOPERATION	CLMNO
LLOTHERFACTOR	CUSTOMERNO
LLOTHERFACTOR	SERIALNO
LLOTHERFACTOR	CASENO
LLOTHERFACTOR	CLMNO
LLPARACLAIMSIMPLE	STARTDATE
LLPARACLAIMSIMPLE	COMCODE
LLPARADEFORMITY	DEFOCODE
LLPARADEFORMITY	DEFOTYPE
LLPARAPRINT	PRTCODE
LLPARAPUPILAMNT	STARTDATE
LLPARAPUPILAMNT	COMCODE
LLPARAREP	REPID
LLPERSONDUTYCTRL	GETDUTYCODE
LLPERSONDUTYCTRL	DUTYCODE
LLPERSONDUTYCTRL	RISKCODE
LLPERSONDUTYCTRL	CONTPLANCODE
LLPERSONDUTYCTRL	CTRLPROP
LLPERSONDUTYCTRL	INSUREDNO
LLPERSONDUTYCTRL	POLNO
LLPERSONDUTYCTRL	CONTNO
LLPREPAYCLAIM	CASENO
LLPREPAYCLAIM	RGTNO
LLPREPAYCLAIM	CLMNO
LLPREPAYDETAIL	CASERELANO
LLPREPAYDETAIL	DUTYCODE
LLPREPAYDETAIL	PREPAYNO
LLPREPAYDETAIL	SERIALNO
LLPREPAYDETAIL	GETDUTYCODE
LLPREPAYDETAIL	GETDUTYKIND
LLPREPAYDETAIL	POLNO
LLPREPAYDETAIL	CASENO
LLPREPAYDETAIL	CLMNO
LLPREPAYUWCLAIM	CLMNO
LLPREPAYUWCLAIM	CASENO
LLPREPAYUWCLAIM	RGTNO
LLPREPAYUWCLAIM	BACKNO
LLPREPAYUWDETAIL	CASERELANO
LLPREPAYUWDETAIL	DUTYCODE
LLPREPAYUWDETAIL	RGTNO
LLPREPAYUWDETAIL	PREPAYNO
LLPREPAYUWDETAIL	SERIALNO
LLPREPAYUWDETAIL	GETDUTYCODE
LLPREPAYUWDETAIL	GETDUTYKIND
LLPREPAYUWDETAIL	POLNO
LLPREPAYUWDETAIL	CASENO
LLPREPAYUWDETAIL	CLMNO
LLPREPAYUWDETAIL	BACKNO
LLPRTMANAGER	PRTCODE
LLPRTMANAGER	CUSTOMERNO
LLPRTMANAGER	CLMNO
LLQUESTIONNAIRE	CLMNO
LLQUESTIONNAIRE	CONTNO
LLQUESTIONNAIRE	BATNO
LLREGISTER	RGTNO
LLREGISTERBATCH	BATCHNO
LLREGISTERISSUE	AUTDITNO
LLREGISTERISSUE	RGTNO
LLREPCOLLIGATE	COLID
LLREPCOLLIGATE	ENDDATE
LLREPCOLLIGATE	STARTDATE
LLREPCOLLIGATE	MNGCOM
LLREPCOLLIGATE	REPID
LLREPCOLLIGATEBJ	COLID
LLREPCOLLIGATEBJ	ENDDATE
LLREPCOLLIGATEBJ	STARTDATE
LLREPCOLLIGATEBJ	MNGCOM
LLREPCOLLIGATEBJ	REPID
LLREPORT	RPTNO
LLREPORTAFFIX	AFFIXCODE
LLREPORTAFFIX	AFFIXNO
LLREPORTAFFIX	CUSTOMERNO
LLREPORTAFFIX	RPTNO
LLREPORTLOG	RPTNO
LLREPORTREASON	REASONCODE
LLREPORTREASON	CUSTOMERNO
LLREPORTREASON	RPNO
LLREPORTRELA	RPTNO
LLREPORTRELA	SUBRPTNO
LLRGTAFFIX	SERIALNO
LLRGTAFFIX	RGTNO
LLRPBATCH	CLAIMNO
LLRPBATCH	BATCHNO
LLSTANDPAYINFO	CURRENCY
LLSTANDPAYINFO	RISKCODE
LLSTANDPAYINFO	CASENO
LLSUBMITAPPLY	SUBCOUNT
LLSUBMITAPPLY	SUBNO
LLSUBMITAPPLY	CLMNO
LLSUBREPORT	CUSTOMERNO
LLSUBREPORT	SUBRPTNO
LLSURVEY	SERIALNO
LLSURVEY	TYPE
LLSURVEY	CLMCASENO
LLSURVEYREVERT	REVERTCOUNT
LLSURVEYREVERT	SERIALNO
LLTOCLAIMDUTY	CUSTOMERNO
LLTOCLAIMDUTY	CASERELANO
LLTOCLAIMDUTY	GETDUTYKIND
LLTOCLAIMDUTY	GETDUTYCODE
LLTOCLAIMDUTY	DUTYCODE
LLTOCLAIMDUTY	POLNO
LLTOCLAIMDUTY	CASENO
LLTOCLAIMDUTYFEE	CUSTOMERNO
LLTOCLAIMDUTYFEE	DUTYCODE
LLTOCLAIMDUTYFEE	DUTYFEESTANO
LLTOCLAIMDUTYFEE	DUTYFEECODE
LLTOCLAIMDUTYFEE	DUTYFEETYPE
LLTOCLAIMDUTYFEE	GETDUTYCODE
LLTOCLAIMDUTYFEE	GETDUTYTYPE
LLTOCLAIMDUTYFEE	POLNO
LLTOCLAIMDUTYFEE	CASENO
LLTOCLAIMDUTYFEE	CLMNO
LLUWCSPEC	SERIALNO
LLUWCSPEC	CONTNO
LLUWCSPEC	CLMNO
LLUWERROR	SERIALNO
LLUWERROR	UWNO
LLUWERROR	POLNO
LLUWERROR	CASENO
LLUWGRPPENOTICE	PRTSEQ
LLUWGRPPENOTICE	CLMNO
LLUWGRPRREPORT	PRTSEQ
LLUWGRPRREPORT	CLMNO
LLUWMASTER	POLNO
LLUWMASTER	CASENO
LLUWPENOTICE	CUSTOMERNO
LLUWPENOTICE	PRTSEQ
LLUWPENOTICE	CONTNO
LLUWPENOTICE	BATNO
LLUWPENOTICE	CLMNO
LLUWPENOTICEITEM	PEITEMCODE
LLUWPENOTICEITEM	PRTSEQ
LLUWPENOTICEITEM	CONTNO
LLUWPENOTICEITEM	BATNO
LLUWPENOTICEITEM	CLMNO
LLUWPENOTICERESULT	SERIALNO
LLUWPENOTICERESULT	PRTSEQ
LLUWPENOTICERESULT	PROPOSALCONTNO
LLUWPENOTICERESULT	CLMNO
LLUWPENOTICESUB	CUSTOMERNO
LLUWPENOTICESUB	CONTNO
LLUWPENOTICESUB	SERIALNO
LLUWPENOTICESUB	BATNO
LLUWPENOTICESUB	CLMNO
LLUWPREMMASTER	PAYPLANCODE
LLUWPREMMASTER	DUTYCODE
LLUWPREMMASTER	POLNO
LLUWPREMMASTER	BATNO
LLUWPREMMASTER	CLMNO
LLUWPREMSUB	PAYPLANCODE
LLUWPREMSUB	DUTYCODE
LLUWPREMSUB	POLNO
LLUWPREMSUB	BATNO
LLUWPREMSUB	CLMNO
LLUWRREPORT	PRTSEQ
LLUWRREPORT	PROPOSALCONTNO
LLUWRREPORT	CLMNO
LLUWRREPORTITEM	RREPORTITEMCODE
LLUWRREPORTITEM	PRTSEQ
LLUWRREPORTITEM	PROPOSALCONTNO
LLUWRREPORTITEM	CLMNO
LLUWRREPORTPRT	ASKCODE
LLUWRREPORTPRT	PRTSEQ
LLUWRREPORTPRT	CLMNO
LLUWRREPORTRESULT	SERIALNO
LLUWRREPORTRESULT	PRTSEQ
LLUWRREPORTRESULT	PROPOSALCONTNO
LLUWRREPORTRESULT	CLMNO
LLUWSPECMASTER	SERIALNO
LLUWSPECMASTER	PROPOSALCONTNO
LLUWSPECMASTER	BATNO
LLUWSPECMASTER	CLMNO
LLUWSPECSUB	SERIALNO
LLUWSPECSUB	PROPOSALCONTNO
LLUWSPECSUB	BATNO
LLUWSPECSUB	CLMNO
LLUWSUB	UWNO
LLUWSUB	POLNO
LLUWSUB	BATNO
LLUWSUB	CASENO
LMACCFUND	FUNDNO
LMACCFUND	INSUACCNO
LMACCGURATRATE	RATEINTV
LMACCGURATRATE	RATESTARTDATE
LMACCGURATRATE	INSUACCNO
LMACCGURATRATE	RISKCODE
LMACCRELA	INSUACCNOLOWER
LMACCRELA	INSUACCNO
LMACCTRIGGER	ACTIONCALMODE
LMACCTRIGGER	INSUACCNO
LMACCTRIGGER	PAYPLANCODE
LMAUTOPAY	RISKCODE
LMBONUSGROUP	GROUPID
LMCALFACTOR	FACTORCODE
LMCALFACTOR	CALCODE
LMCALFACTORSORT	FACTORNAME
LMCALFACTORSORT	FACTORSUBTYPE
LMCALFACTORSORT	FACTORTYPE
LMCALFACTORSORT	DUTYCODE
LMCALFACTORSORT	GETDUTYCODE
LMCALFACTORSORT	RISKCODE
LMCALMODE	CALCODE
LMCALMODE_YJT	CALCODE
LMCARDRISK	RISKCODE
LMCARDRISK	CERTIFYCODE
LMCERTIFYDES	CERTIFYCODE
LMCERTIFYDESTRACE	MAKETIME
LMCERTIFYDESTRACE	MAKEDATE
LMCERTIFYDESTRACE	CERTIFYCODE
LMCERTIFYSLAVE	SUBCODE
LMCERTIFYSLAVE	RISKVERSION
LMCERTIFYSLAVE	RISKCODE
LMCERTIFYSUB	CERTIFYCODE
LMCHECKFIELD	SERIALNO
LMCHECKFIELD	FIELDNAME
LMCHECKFIELD	RISKVER
LMCHECKFIELD	RISKCODE
LMCLAIMCTRL	CLAIMCTRLCODE
LMCLAIMCTRLFEE	CLAIMCTRLCODE
LMCLAIMCTRLPERIOD	CLAIMCTRLCODE
LMCLAIM_ICD10	ICDNO
LMCLAIM_ICD10	GROUPNAME
LMDISCOUNT	DISCOUNTCODE
LMDUTY	DUTYCODE
LMDUTYCALFACTOR	CALCODE
LMDUTYCALFACTOR	CALFACTORCODE
LMDUTYCALFACTOR	DUTYCODE
LMDUTYCHOOSE	RELADUTYCODE
LMDUTYCHOOSE	DUTYCODE
LMDUTYCHOOSE	RISKVER
LMDUTYCHOOSE	RISKCODE
LMDUTYCLMCTRLRELA	FEEITEMTYPE
LMDUTYCLMCTRLRELA	GETDUTYKIND
LMDUTYCLMCTRLRELA	GETDUTYCODE
LMDUTYCLMCTRLRELA	DUTYCODE
LMDUTYCLMCTRLRELA	RISKCODE
LMDUTYCLMCTRLRELA	CLAIMCTRLCODE
LMDUTYCTRL	FIELDNAME
LMDUTYCTRL	OTHERCODE
LMDUTYCTRL	DUTYCODE
LMDUTYGET	GETDUTYCODE
LMDUTYGETALIVE	GETDUTYKIND
LMDUTYGETALIVE	GETDUTYCODE
LMDUTYGETCLM	GETDUTYKIND
LMDUTYGETCLM	GETDUTYCODE
LMDUTYGETCLMCAL	GETDUTYKIND
LMDUTYGETCLMCAL	GETDUTYCODE
LMDUTYGETCLMDTAIL	FEEDETAILTYPE
LMDUTYGETCLMDTAIL	GETDUTYKIND
LMDUTYGETCLMDTAIL	GETDUTYCODE
LMDUTYGETFEERELA	CLMFEECODE
LMDUTYGETFEERELA	GETDUTYKIND
LMDUTYGETFEERELA	GETDUTYCODE
LMDUTYGETRELA	GETDUTYCODE
LMDUTYGETRELA	DUTYCODE
LMDUTYPAY	PAYPLANCODE
LMDUTYPAYADDFEE	ADDFEEOBJECT
LMDUTYPAYADDFEE	ADDFEETYPE
LMDUTYPAYADDFEE	DUTYCODE
LMDUTYPAYADDFEE	RISKCODE
LMDUTYPAYRELA	PAYPLANCODE
LMDUTYPAYRELA	DUTYCODE
LMEDORBONUSZT	CYCPAYINTVTYPE
LMEDORBONUSZT	DUTYCODE
LMEDORBONUSZT	RISKCODE
LMEDORCAL	CALTYPE
LMEDORCAL	EDORTYPE
LMEDORCAL	DUTYCODE
LMEDORCAL	RISKCODE
LMEDORGA	INSUACCNO
LMEDORGA	RISKCODE
LMEDORIC	PAYPLANCODE
LMEDORIC	DUTYCODE
LMEDORIC	RISKCODE
LMEDORITEM	APPOBJ
LMEDORITEM	EDORCODE
LMEDORITEMVERTIFY	CALCODE
LMEDORITEMVERTIFY	APPOBJ
LMEDORITEMVERTIFY	EDORCODE
LMEDORITEMVERTIFY	RISKCODE
LMEDORLR	POLTYPE
LMEDORNET	ENDYEAR
LMEDORNET	STARTYEAR
LMEDORTYPECAL	MANAGECOM
LMEDORTYPECAL	DUTYCODE
LMEDORTYPECAL	EDORTYPECAL
LMEDORTYPECAL	EDORTYPE
LMEDORTYPECAL	RISKCODE
LMEDORWT	RISKVERSION
LMEDORWT	RISKCODE
LMEDORZT	RISKVERSION
LMEDORZT	RISKCODE
LMEDORZT1	CYCPAYINTVTYPE
LMEDORZT1	SURRCALTYPE
LMEDORZT1	PAYPLANCODE
LMEDORZT1	DUTYCODE
LMEDORZT1	RISKCODE
LMEDORZTACC	INSUACCNO
LMEDORZTACC	RISKCODE
LMEDORZTDUTY	DUTYCODE
LMEDORZTDUTY	RISKCODE
LMFACTORYCODETOTYPE	FACTORYCODE
LMFACTORYCODETOTYPE	FACTORYTYPE
LMFACTORYMODE	FACTORYSUBCODE
LMFACTORYMODE	FACTORYCODE
LMFACTORYMODE	FACTORYTYPE
LMFACTORYMODE	RISKCODE
LMFACTORYTYPE	FACTORYTYPE
LMFEETOACC	INSUACCNO1
LMFEETOACC	PAYPLANCODE1
LMFEETOACC	INSUACCNO
LMFEETOACC	PAYPLANCODE
LMFEETOACC	FEECODE
LMFUND	FUNDNO
LMGETMODE	GETDUTYKIND
LMGETMODE	GETDUTYCODE
LMGETMODE	RISKVER
LMGETMODE	RISKCODE
LMGRPCHARGE	CHARGETYPE
LMGRPCHARGE	PAYCOUNTTO
LMGRPCHARGE	PAYCOUNTFROM
LMGRPCHARGE	GRPPOLNO
LMINSUACCRATE	ENDSELL
LMINSUACCRATE	STARTSELL
LMINSUACCRATE	RATEINTV
LMINSUACCRATE	BALADATE
LMINSUACCRATE	INSUACCNO
LMINSUACCRATE	RISKCODE
LMINSUACCVALUE	VALUEDATE
LMINSUACCVALUE	INSUACCNO
LMINSUACCVALUE	RISKCODE
LMJAVACALMODE	CALCODE
LMLOAN	RISKCODE
LMPARAMMODE	PARAMSNAME
LMPARAMMODE	FACTORYSUBCODE
LMPARAMMODE	FACTORYCODE
LMPARAMMODE	FACTORYTYPE
LMPARAMMODE	RISKCODE
LMPAYMODE	PAYINTV
LMPAYMODE	PAYENDYEAR
LMPAYMODE	PAYENDYEARFLAG
LMPAYMODE	RISKVER
LMPAYMODE	RISKCODE
LMPENSIONGETRATE	GETAGE
LMPENSIONGETRATE	GETMODE
LMPENSIONGETRATE	GETDUTYCODE
LMPENSIONGETRATE	DUTYCODE
LMPOLDUTYEDORCAL	EDORTYPE
LMPOLDUTYEDORCAL	DUTYCODE
LMPOLDUTYEDORCAL	RISKCODE
LMREVENUERATE	RATETYPE
LMREVENUERATE	RATESTARTDATE
LMREVENUERATE	RISKCODE
LMRISK	RISKCODE
LMRISKACCGET	GETDUTYCODE
LMRISKACCGET	INSUACCNO
LMRISKACCGET	RISKCODE
LMRISKACCPAY	PAYPLANCODE
LMRISKACCPAY	INSUACCNO
LMRISKACCPAY	RISKCODE
LMRISKAPP	RISKCODE
LMRISKBONUS	RISKCODE
LMRISKCLM	RISKVER
LMRISKCLM	RISKCODE
LMRISKCOMCTRL	MANAGECOMGRP
LMRISKCOMCTRL	RISKCODE
LMRISKDISCOUNT	PAYINTV
LMRISKDISCOUNT	RISKCODE
LMRISKDUTY	DUTYCODE
LMRISKDUTY	RISKCODE
LMRISKDUTYFACTOR	CALFACTOR
LMRISKDUTYFACTOR	DUTYCODE
LMRISKDUTYFACTOR	RISKCODE
LMRISKEDOR	RISKVER
LMRISKEDOR	RISKCODE
LMRISKEDORITEM	EDORCODE
LMRISKEDORITEM	RISKCODE
LMRISKFEE	FEECALMODE
LMRISKFEE	PAYPLANCODE
LMRISKFEE	INSUACCNO
LMRISKFEE	FEECODE
LMRISKFEEPARAM	FEEID
LMRISKFEEPARAM	FEECALMODE
LMRISKFEEPARAM	PAYPLANCODE
LMRISKFEEPARAM	INSUACCNO
LMRISKFEEPARAM	FEECODE
LMRISKFORM	FORMTYPE
LMRISKFORM	RISKCODE
LMRISKINSUACC	INSUACCNO
LMRISKPARAMSDEF	PARAMSCODE
LMRISKPARAMSDEF	PARAMSTYPE
LMRISKPARAMSDEF	OTHERCODE
LMRISKPARAMSDEF	DUTYCODE
LMRISKPARAMSDEF	RISKCODE
LMRISKPAY	RISKVER
LMRISKPAY	RISKCODE
LMRISKPAYINTV	PAYINTV
LMRISKPAYINTV	RISKCODE
LMRISKPREMRATE	PARAMSFLAG
LMRISKPREMRATE	MINPARAMSVALUE
LMRISKPREMRATE	MAXPARAMSVALUE
LMRISKPREMRATE	PARAMSTYPE
LMRISKPREMRATE	RATETYPE
LMRISKPREMRATE	RISKCODE
LMRISKRELA	MANAGECOMGRP
LMRISKRELA	RELACODE
LMRISKRELA	RELARISKCODE
LMRISKRELA	RISKCODE
LMRISKRNEW	RISKVER
LMRISKRNEW	RISKCODE
LMRISKROLE	RISKROLENO
LMRISKROLE	RISKROLESEX
LMRISKROLE	RISKROLE
LMRISKROLE	RISKCODE
LMRISKSCREEN	CTRLINDEX
LMRISKSCREEN	RISKCODE
LMRISKSOCIALINSU	SOCIALINSUFLAG
LMRISKSOCIALINSU	RISKCODE
LMRISKSORT	RISKSORTVALUE
LMRISKSORT	RISKSORTTYPE
LMRISKSORT	RISKCODE
LMRISKTOACC	RISKCODE
LMRISKTOACC	INSUACCNO
LMSHORTRISKCTRATE	RATE
LMSHORTRISKCTRATE	MONTHS
LMSQLCOLLINK	FACTORCODE
LMSQLCOLLINK	CALCODE
LMTABLERELA	DBTYPE
LMTABLERELA	RESTABLE
LMUW	UWCODE
